safe_anchor,domain_in_title,google_index,page_rank,status
53.33333333,1,0,5,1
79.16666667,1,0,5,1
62.5,0,0,4,1
9.090909091,1,1,0,0
60.0,1,1,2,0
33.33333333,0,1,2,1
100.0,1,1,2,0
50.0,1,0,10,1
84.61538462,1,0,4,1
100.0,1,1,0,0
0.0,1,1,1,0
23.07692308,0,0,6,1
0.0,0,0,0,0
10.0,1,0,3,1
14.28571429,1,1,5,0
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,4,0
0.0,1,1,2,0
10.0,1,0,5,1
0.0,1,0,4,1
0.0,0,0,5,1
95.23809524,1,0,6,1
33.33333333,0,0,6,1
0.0,1,0,4,1
0.0,1,1,2,0
23.33333333,0,0,9,1
27.27272727,1,0,1,0
100.0,1,1,0,0
0.0,1,0,3,0
80.0,0,0,4,1
0.0,1,1,1,0
30.76923077,0,1,6,1
70.46979866,0,0,7,1
70.0,1,1,5,1
25.0,0,1,4,1
0.0,1,1,2,0
25.0,1,1,5,0
0.0,1,0,2,1
0.0,1,1,4,0
14.28571429,1,0,5,1
0.0,1,1,1,0
28.57142857,0,0,10,1
0.0,1,1,0,0
0.0,1,1,0,0
0.0,1,1,8,1
38.0952381,1,1,6,1
4.347826087,1,1,2,0
0.0,1,1,3,0
50.0,0,0,3,1
54.28571429,1,0,5,1
0.0,0,0,7,1
66.66666667,1,1,0,0
14.54545455,1,1,4,1
41.66666667,0,0,9,0
0.0,0,0,10,1
0.0,1,1,1,0
100.0,1,1,0,0
0.0,1,1,0,0
58.82352941,0,0,5,1
66.66666667,1,0,2,0
0.0,1,1,5,0
100.0,1,1,2,0
0.0,1,1,2,0
0.0,1,1,0,0
74.74048443,0,0,5,1
92.85714286,0,0,5,1
65.38461538,0,0,6,1
100.0,1,1,0,0
0.0,1,0,4,1
50.0,1,0,4,1
0.0,1,1,10,0
100.0,1,1,0,0
0.0,1,0,4,1
33.33333333,0,0,3,1
96.15384615,1,0,5,1
0.0,1,0,5,1
100.0,1,0,5,1
100.0,1,0,5,1
100.0,1,1,0,0
28.57142857,0,0,2,1
94.0,0,0,3,1
12.5,1,0,2,1
83.33333333,1,1,6,1
0.0,1,0,8,1
0.0,1,0,3,0
12.0,1,0,5,1
25.80645161,1,0,6,1
100.0,1,1,0,0
0.0,0,1,5,0
0.0,1,0,10,1
0.0,1,1,0,0
50.0,1,0,5,0
86.04651163,1,1,0,0
0.0,1,1,0,0
96.91780822,1,1,0,0
20.0,0,1,6,0
100.0,1,1,5,0
100.0,1,1,5,0
72.22222222,0,0,6,1
0.0,1,1,0,0
93.75,1,0,3,1
0.0,1,1,4,0
0.0,1,1,0,0
63.63636364,1,0,5,1
0.0,1,1,5,1
0.0,1,1,1,1
100.0,0,0,4,1
83.33333333,1,0,6,1
0.0,1,0,3,1
16.66666667,1,1,0,0
100.0,1,1,0,0
71.42857143,0,0,6,1
66.66666667,1,0,5,1
85.10638298,1,0,5,1
25.0,1,1,5,0
25.0,1,1,5,0
24.36548223,1,1,2,1
100.0,1,1,2,0
0.0,1,0,5,0
25.0,1,1,5,0
25.0,1,1,5,0
25.0,1,1,5,0
66.66666667,1,0,8,1
0.0,0,1,2,0
33.33333333,0,0,5,1
28.57142857,0,0,4,1
0.0,1,1,5,0
25.0,1,1,5,0
90.0,1,0,1,1
100.0,1,0,0,0
97.24770642,1,0,3,1
100.0,1,1,0,0
100.0,1,1,2,0
0.0,1,1,4,0
10.0,1,0,4,1
0.0,1,1,4,0
0.0,1,1,2,0
76.05633803,1,0,5,1
66.66666667,0,0,5,1
66.66666667,0,0,8,1
75.43859649,1,0,8,1
25.0,1,0,5,1
100.0,1,1,2,0
90.90909091,1,0,4,1
14.28571429,1,1,5,0
69.23076923,1,0,2,1
0.0,1,0,5,0
0.0,1,1,8,1
33.33333333,1,1,0,0
100.0,1,1,4,0
0.0,0,0,0,1
61.24031008,0,0,7,1
26.08695652,1,0,8,1
50.0,1,0,5,1
4.166666667,1,1,0,0
83.33333333,1,0,1,1
40.0,1,0,6,1
60.0,0,1,5,1
78.57142857,0,1,5,1
100.0,0,1,2,1
0.0,0,1,2,1
77.77777778,1,0,3,1
85.14851485,0,0,6,1
25.0,1,0,5,1
